Product_ID,Product_Name,Brand,Category,Sub_Category,Material,Unit_Cost,Selling_Price,MRP,Warranty_Years
PROD5220,IndiCasa Plastic Box Model 220,HabiNest,Storage & Organisation,Plastic Box,Metal,1378.87,2160.34,2484.39,2
PROD5221,Livora Wall Art Model 221,HabiNest,Home Decor,Wall Art,Metal,12717.93,19574.86,22511.09,2
PROD5222,Decoria Plastic Box Model 222,InHome,Storage & Organisation,Plastic Box,Wood,4216.49,6409.87,7371.35,0
PROD5223,AuraHome Curtain Model 223,SpaceCraft,Bedding & Furnishings,Curtain,Fabric,19190.74,28462.97,32732.42,2
PROD5224,HomeSphere Doormat Model 224,HabiNest,Home Utility,Doormat,Plastic,17177.16,32302.99,37148.44,0
PROD5225,Nestora Floor Lamp Model 225,CasaAura,Lighting,Floor Lamp,Fabric,11931,22055.11,25363.38,3
PROD5226,BharatLiving Plastic Box Model 226,HomeSphere,Storage & Organisation,Plastic Box,Metal,12661.5,25193.06,28972.02,3
PROD5227,HabiNest Curtain Model 227,Zenvilla,Bedding & Furnishings,Curtain,Metal,1374.6,3059.66,3518.61,3
PROD5228,AuraHome Plastic Box Model 228,HomeSphere,Storage & Organisation,Plastic Box,Glass,4735.66,9589.82,11028.29,1
PROD5229,AuraHome Doormat Model 229,Furnivo,Home Utility,Doormat,Glass,5373.08,12236.01,14071.41,0
PROD5230,InHome Plastic Box Model 230,Zenvilla,Storage & Organisation,Plastic Box,Metal,13427.1,28243.7,32480.25,1
PROD5231,Livora TV Unit Model 231,Nestora,Furniture,TV Unit,Glass,714.4,1025.19,1178.97,1
PROD5232,BharatLiving Bed Model 232,UrbanNest,Furniture,Bed,Fabric,14474.2,33699.49,38754.41,2
PROD5233,Livora Desk Lamp Model 233,Livora,Lighting,Table Lamp,Plastic,13613.47,23992.55,27591.43,1
PROD5234,HomeSphere Ceiling Light Model 234,UrbanNest,Lighting,Ceiling Light,Metal,15288.2,24310.16,27956.68,0
PROD5235,SpaceCraft Pillow Model 235,Furnivo,Bedding & Furnishings,Pillow,Fabric,12450.27,19668.74,22619.05,1
PROD5236,AuraHome Wardrobe Model 236,SpaceCraft,Furniture,Wardrobe,Plastic,17053.84,32121.03,36939.18,0
PROD5237,InHome Wall Art Model 237,Livora,Home Decor,Wall Art,Plastic,10489.53,20173,23198.95,0
PROD5238,Roomify Sofa Model 238,AuraHome,Furniture,Sofa,Wood,18335.26,35317.06,40614.62,3
PROD5239,CasaAura Desk Lamp Model 239,UrbanNest,Lighting,Table Lamp,Glass,11354.62,21470.81,24691.43,0
PROD5240,Roomify Decor Accents Model 240,VastuLiving,Home Decor,Decor Accents,Wood,11415.97,16384.14,18841.76,3
PROD5241,HabiNest Clock Model 241,CasaNova,Home Decor,Clock,Metal,805,1592.19,1831.02,2
PROD5242,Roomify Modular Shelf Model 242,DesiCraft,Storage & Organisation,Modular Shelf,Fabric,12538.87,21586.72,24824.73,0
PROD5243,IndiCasa Cookware Set Model 243,Nestora,Kitchen & Dining,Cookware Set,Glass,18374.03,34133.69,39253.74,1
PROD5244,Livora Pillow Model 244,HabiNest,Bedding & Furnishings,Pillow,Wood,11630.92,25359.34,29163.24,3
PROD5245,VastuLiving Bedsheet Model 245,AuraHome,Bedding & Furnishings,Bedsheet,Metal,1463.67,3448.65,3965.95,0
PROD5246,CasaAura Step Ladder Model 246,VastuLiving,Home Utility,Step Ladder,Wood,13115.05,24917.47,28655.09,3
PROD5247,Furnivo Curtain Model 247,BharatLiving,Bedding & Furnishings,Curtain,Plastic,6145.26,10160.3,11684.34,3
PROD5248,Zenvilla Mirror Model 248,AuraHome,Home Decor,Mirror,Plastic,7449.77,10475.74,12047.1,0
PROD5249,BharatLiving Cookware Set Model 249,BharatLiving,Kitchen & Dining,Cookware Set,Glass,2219.3,3752.18,4315.01,0
PROD5250,Furnivo Ceiling Light Model 250,Zenvilla,Lighting,Ceiling Light,Plastic,3855.93,8439.75,9705.71,3
PROD5251,Furnivo Modular Shelf Model 251,Decoria,Storage & Organisation,Modular Shelf,Glass,17136.06,30608.21,35199.44,0
PROD5252,DesiCraft Plastic Box Model 252,HomeSphere,Storage & Organisation,Plastic Box,Plastic,1586.15,2685.33,3088.13,1
PROD5253,BharatLiving Plastic Box Model 253,VastuLiving,Storage & Organisation,Plastic Box,Glass,18678.54,28862.3,33191.64,1
PROD5254,InHome Desk Lamp Model 254,CasaAura,Lighting,Table Lamp,Plastic,19084.18,37616.69,43259.19,3
PROD5255,HabiNest Comforter Model 255,Furnivo,Bedding & Furnishings,Comforter,Wood,2575.64,5483.37,6305.88,1
PROD5256,Nestora Pillow Model 256,CasaAura,Bedding & Furnishings,Pillow,Plastic,1367.68,3234.56,3719.74,2
PROD5257,Zenvilla Curtain Model 257,Furnivo,Bedding & Furnishings,Curtain,Glass,11188.65,20512.53,23589.41,3
PROD5258,AuraHome Comforter Model 258,HomeSphere,Bedding & Furnishings,Comforter,Metal,8855.37,15165.48,17440.3,2
PROD5259,HomeSphere Mirror Model 259,BharatLiving,Home Decor,Mirror,Plastic,9553.66,16291.52,18735.25,3
PROD5260,VastuLiving TV Unit Model 260,Livora,Furniture,TV Unit,Glass,5802.05,10040.14,11546.16,1
PROD5261,CasaAura Doormat Model 261,AuraHome,Home Utility,Doormat,Metal,8452.96,14235.03,16370.28,0
PROD5262,BharatLiving Plastic Box Model 262,Furnivo,Storage & Organisation,Plastic Box,Wood,8719.22,15533.21,17863.19,1
PROD5263,UrbanNest Bedsheet Model 263,CasaNova,Bedding & Furnishings,Bedsheet,Wood,17636.71,32627.1,37521.16,3
PROD5264,AuraHome Ironing Board Model 264,Livora,Home Utility,Ironing Board,Metal,15180.13,24871.48,28602.2,2
PROD5265,InHome Modular Shelf Model 265,CasaAura,Storage & Organisation,Modular Shelf,Glass,1196.11,2317.24,2664.83,2
PROD5266,CasaAura Clock Model 266,DesiCraft,Home Decor,Clock,Plastic,19020.71,38104.45,43820.12,3
PROD5267,Decoria Curtain Model 267,CasaNova,Bedding & Furnishings,Curtain,Fabric,14237.22,21255.42,24443.73,2
PROD5268,HabiNest Mirror Model 268,Furnivo,Home Decor,Mirror,Metal,10803.45,17856.67,20535.17,2
PROD5269,BharatLiving Mirror Model 269,CasaAura,Home Decor,Mirror,Metal,789.58,1721.45,1979.67,1
PROD5270,Zenvilla Desk Lamp Model 270,BharatLiving,Lighting,Table Lamp,Wood,7101.97,13542.61,15574,3
PROD5271,InHome Decor Accents Model 271,Livora,Home Decor,Decor Accents,Fabric,8019.68,15093.8,17357.87,3
PROD5272,BharatLiving Clock Model 272,Furnivo,Home Decor,Clock,Wood,13341.44,29399.36,33809.26,1
PROD5273,BharatLiving Modular Shelf Model 273,InHome,Storage & Organisation,Modular Shelf,Wood,8830.2,16710.47,19217.04,1
PROD5274,InHome Clock Model 274,Furnivo,Home Decor,Clock,Glass,2156.43,3798.91,4368.75,0
PROD5275,Roomify Wall Art Model 275,HabiNest,Home Decor,Wall Art,Plastic,7965.29,14022.08,16125.39,3
PROD5276,CasaAura Storage Container Model 276,HabiNest,Kitchen & Dining,Storage Container,Metal,14542.69,28316.24,32563.68,1
PROD5277,DesiCraft Mirror Model 277,Nestora,Home Decor,Mirror,Wood,17733.61,34776.47,39992.94,1
PROD5278,InHome Bedsheet Model 278,Roomify,Bedding & Furnishings,Bedsheet,Fabric,9006.4,17538.86,20169.69,1
PROD5279,Nestora Comforter Model 279,Zenvilla,Bedding & Furnishings,Comforter,Wood,1603.04,3474.74,3995.95,1
PROD5280,CasaAura Curtain Model 280,UrbanNest,Bedding & Furnishings,Curtain,Wood,18827.56,38618.2,44410.93,1
PROD5281,Nestora Modular Shelf Model 281,Zenvilla,Storage & Organisation,Modular Shelf,Glass,18016.82,32456.42,37324.88,2
PROD5282,UrbanNest Decor Accents Model 282,UrbanNest,Home Decor,Decor Accents,Plastic,17399.74,40797.81,46917.48,1
PROD5283,Decoria Decor Accents Model 283,Roomify,Home Decor,Decor Accents,Glass,12439.01,19529.2,22458.58,0
PROD5284,BharatLiving Dinnerware Model 284,HomeSphere,Kitchen & Dining,Dinnerware,Glass,940.42,1993.74,2292.8,2
PROD5285,Roomify Bed Model 285,IndiCasa,Furniture,Bed,Plastic,9220.1,18985.23,21833.01,0
PROD5286,DesiCraft Floor Lamp Model 286,Decoria,Lighting,Floor Lamp,Plastic,13051.46,20634.09,23729.2,0
PROD5287,Decoria Pillow Model 287,Zenvilla,Bedding & Furnishings,Pillow,Wood,17700.56,39270.95,45161.59,0
PROD5288,Nestora Desk Lamp Model 288,VastuLiving,Lighting,Table Lamp,Plastic,4983.48,11552.09,13284.9,2
PROD5289,CasaAura Storage Cabinet Model 289,DesiCraft,Storage & Organisation,Storage Cabinet,Metal,14705.6,35188.42,40466.68,0
PROD5290,Furnivo Plastic Box Model 290,HabiNest,Storage & Organisation,Plastic Box,Metal,6896.55,9704.34,11159.99,1
PROD5291,AuraHome Study Desk Model 291,Decoria,Furniture,Study Table,Fabric,2885.46,4303.64,4949.19,3
PROD5292,CasaAura Step Ladder Model 292,Furnivo,Home Utility,Step Ladder,Glass,1627.34,3246.56,3733.54,0
PROD5293,Roomify Dinnerware Model 293,IndiCasa,Kitchen & Dining,Dinnerware,Plastic,4283.71,9087.32,10450.42,1
PROD5294,Decoria Wall Art Model 294,VastuLiving,Home Decor,Wall Art,Metal,10207.74,15808.6,18179.89,0
PROD5295,AuraHome Dinnerware Model 295,CasaAura,Kitchen & Dining,Dinnerware,Plastic,12144.53,28863.43,33192.94,3
PROD5296,Roomify Clock Model 296,Decoria,Home Decor,Clock,Fabric,1855.26,2865.07,3294.83,3
PROD5297,IndiCasa Curtain Model 297,Roomify,Bedding & Furnishings,Curtain,Plastic,3754.45,6119.96,7037.95,3
PROD5298,Livora Curtain Model 298,AuraHome,Bedding & Furnishings,Curtain,Metal,19711.45,34523.71,39702.27,3
PROD5299,HomeSphere Decor Accents Model 299,HabiNest,Home Decor,Decor Accents,Metal,19530.31,34591.95,39780.74,0
PROD5300,Furnivo Pillow Model 300,Nestora,Bedding & Furnishings,Pillow,Wood,1964.41,4237.3,4872.89,2
PROD5301,HomeSphere Mirror Model 301,SpaceCraft,Home Decor,Mirror,Plastic,19729.79,32639.96,37535.95,3
PROD5302,AuraHome Floor Lamp Model 302,Roomify,Lighting,Floor Lamp,Wood,18721.09,36220.44,41653.51,2
PROD5303,Furnivo Decor Accents Model 303,UrbanNest,Home Decor,Decor Accents,Glass,3308.98,6328.7,7278,2
PROD5304,SpaceCraft Pillow Model 304,Nestora,Bedding & Furnishings,Pillow,Wood,11091.75,16625.1,19118.86,0
PROD5305,Decoria Study Desk Model 305,IndiCasa,Furniture,Study Table,Fabric,1859.19,3324.53,3823.21,3
PROD5306,HomeSphere Modular Shelf Model 306,InHome,Storage & Organisation,Modular Shelf,Plastic,12423.55,22633.95,26029.04,1
PROD5307,HabiNest Step Ladder Model 307,Decoria,Home Utility,Step Ladder,Glass,15704.4,27100.24,31165.28,2
PROD5308,HabiNest Dining Desk Model 308,InHome,Furniture,Dining Table,Plastic,1023.92,1802.12,2072.44,0
PROD5309,BharatLiving Step Ladder Model 309,CasaAura,Home Utility,Step Ladder,Fabric,3484.48,7902.22,9087.55,3
PROD5310,AuraHome Ceiling Light Model 310,Decoria,Lighting,Ceiling Light,Fabric,17099.83,39870.09,45850.6,1
PROD5311,UrbanNest Modular Shelf Model 311,AuraHome,Storage & Organisation,Modular Shelf,Plastic,7977.59,17623.8,20267.37,2
PROD5312,HabiNest Ceiling Light Model 312,Furnivo,Lighting,Ceiling Light,Metal,5266.65,8816.5,10138.97,3
PROD5313,Decoria Doormat Model 313,DesiCraft,Home Utility,Doormat,Glass,2581.97,5944.42,6836.08,3
PROD5314,CasaNova Ceiling Light Model 314,BharatLiving,Lighting,Ceiling Light,Wood,18859.7,40347.24,46399.33,0
PROD5315,CasaAura Mirror Model 315,Furnivo,Home Decor,Mirror,Fabric,11487.39,22929.96,26369.45,1
PROD5316,AuraHome Doormat Model 316,Livora,Home Utility,Doormat,Wood,14790.85,34838.54,40064.32,2
PROD5317,SpaceCraft Storage Cabinet Model 317,InHome,Storage & Organisation,Storage Cabinet,Wood,12897.72,26353.58,30306.62,2
PROD5318,Decoria Sofa Model 318,Zenvilla,Furniture,Sofa,Glass,5379.45,10768.62,12383.91,1
PROD5319,UrbanNest Decor Accents Model 319,DesiCraft,Home Decor,Decor Accents,Glass,15976.27,30260.66,34799.76,2
PROD5320,Nestora Clock Model 320,Zenvilla,Home Decor,Clock,Metal,8232.22,17567.03,20202.08,0
PROD5321,VastuLiving Decor Accents Model 321,Decoria,Home Decor,Decor Accents,Wood,14000.02,33042.69,37999.09,1
PROD5322,Decoria Comforter Model 322,InHome,Bedding & Furnishings,Comforter,Fabric,2316.04,4932.02,5671.82,0
PROD5323,Livora Storage Container Model 323,IndiCasa,Kitchen & Dining,Storage Container,Wood,13800.18,31805.66,36576.51,0
PROD5324,HabiNest Modular Shelf Model 324,Nestora,Storage & Organisation,Modular Shelf,Metal,9507.12,20797.79,23917.46,1
PROD5325,AuraHome TV Unit Model 325,IndiCasa,Furniture,TV Unit,Glass,11649.91,19049.57,21907.01,2
PROD5326,Decoria Ceiling Light Model 326,Furnivo,Lighting,Ceiling Light,Plastic,5747.29,11795.27,13564.56,0
PROD5327,IndiCasa Ceiling Light Model 327,DesiCraft,Lighting,Ceiling Light,Wood,5462.84,12336.07,14186.48,3
PROD5328,Livora Plastic Box Model 328,HomeSphere,Storage & Organisation,Plastic Box,Metal,7641.09,16930.31,19469.86,2
PROD5329,AuraHome Cookware Set Model 329,Roomify,Kitchen & Dining,Cookware Set,Wood,14294.2,22106.03,25421.93,0
PROD5330,SpaceCraft Wardrobe Model 330,BharatLiving,Furniture,Wardrobe,Wood,11849.94,24085.94,27698.83,0
PROD5331,HomeSphere Comforter Model 331,HabiNest,Bedding & Furnishings,Comforter,Plastic,14474.34,25612.04,29453.85,1
PROD5332,Nestora Plastic Box Model 332,DesiCraft,Storage & Organisation,Plastic Box,Glass,1238.53,2486.92,2859.96,1
PROD5333,DesiCraft Ironing Board Model 333,Decoria,Home Utility,Ironing Board,Glass,9680.78,19796.84,22766.37,1
PROD5334,Decoria Pillow Model 334,AuraHome,Bedding & Furnishings,Pillow,Plastic,7020.47,13410.91,15422.55,3
PROD5335,HomeSphere Mirror Model 335,DesiCraft,Home Decor,Mirror,Plastic,1552.32,3503.96,4029.55,2
PROD5336,UrbanNest Ceiling Light Model 336,Decoria,Lighting,Ceiling Light,Plastic,7609.98,11747.35,13509.45,0
PROD5337,UrbanNest Doormat Model 337,HabiNest,Home Utility,Doormat,Fabric,11617.08,25965.64,29860.49,3
PROD5338,UrbanNest Desk Lamp Model 338,AuraHome,Lighting,Table Lamp,Wood,4464.99,10302.84,11848.27,3
PROD5339,Nestora Pillow Model 339,CasaNova,Bedding & Furnishings,Pillow,Wood,17637.21,27367.72,31472.88,2
PROD5340,BharatLiving Bedsheet Model 340,CasaAura,Bedding & Furnishings,Bedsheet,Plastic,17614.71,31372.89,36078.82,0
PROD5341,AuraHome Dinnerware Model 341,InHome,Kitchen & Dining,Dinnerware,Metal,9787.87,16177.68,18604.33,2
PROD5342,CasaNova Modular Shelf Model 342,Decoria,Storage & Organisation,Modular Shelf,Wood,10486.28,16596.52,19086,1
PROD5343,Furnivo Comforter Model 343,HomeSphere,Bedding & Furnishings,Comforter,Plastic,7580.74,11090.74,12754.35,0
PROD5344,Livora Pillow Model 344,Nestora,Bedding & Furnishings,Pillow,Glass,17569.69,38386.91,44144.95,2
PROD5345,UrbanNest Storage Container Model 345,CasaNova,Kitchen & Dining,Storage Container,Metal,14873.36,21053.24,24211.23,2
PROD5346,HabiNest Ironing Board Model 346,Livora,Home Utility,Ironing Board,Fabric,5319.65,11906.4,13692.36,2
PROD5347,CasaAura Bedsheet Model 347,Decoria,Bedding & Furnishings,Bedsheet,Wood,17684.82,29376.74,33783.25,3
PROD5348,Furnivo Mirror Model 348,HomeSphere,Home Decor,Mirror,Wood,16868.41,36128.48,41547.75,0
PROD5349,UrbanNest Cookware Set Model 349,BharatLiving,Kitchen & Dining,Cookware Set,Metal,3678.83,6667.27,7667.36,2
PROD5350,SpaceCraft TV Unit Model 350,Livora,Furniture,TV Unit,Fabric,7254.66,13849.93,15927.42,3
PROD5351,HabiNest Plastic Box Model 351,Zenvilla,Storage & Organisation,Plastic Box,Wood,15886.62,33310.78,38307.4,0
PROD5352,SpaceCraft Plastic Box Model 352,Decoria,Storage & Organisation,Plastic Box,Fabric,19743.45,32847.14,37774.21,3
PROD5353,VastuLiving Storage Cabinet Model 353,IndiCasa,Storage & Organisation,Storage Cabinet,Glass,11749.24,21331.45,24531.17,0
PROD5354,Livora Dinnerware Model 354,Nestora,Kitchen & Dining,Dinnerware,Fabric,14957.03,33359.05,38362.91,3
PROD5355,HabiNest Dinnerware Model 355,CasaNova,Kitchen & Dining,Dinnerware,Glass,19059.68,30318.2,34865.93,0
PROD5356,VastuLiving Study Desk Model 356,HomeSphere,Furniture,Study Table,Wood,6141.78,9735.39,11195.7,2
PROD5357,UrbanNest Wall Art Model 357,VastuLiving,Home Decor,Wall Art,Metal,15010.64,22185.47,25513.29,2
PROD5358,SpaceCraft Clock Model 358,SpaceCraft,Home Decor,Clock,Plastic,5177.93,8723.73,10032.29,3
PROD5359,HomeSphere Study Desk Model 359,Livora,Furniture,Study Table,Plastic,10055.78,22648.92,26046.26,0
PROD5360,Decoria Cookware Set Model 360,Nestora,Kitchen & Dining,Cookware Set,Plastic,12449.16,21394.67,24603.87,1
PROD5361,VastuLiving Mirror Model 361,SpaceCraft,Home Decor,Mirror,Metal,2990.98,5656.87,6505.4,3
PROD5362,Roomify Desk Lamp Model 362,VastuLiving,Lighting,Table Lamp,Glass,3730.64,7727.61,8886.75,2
PROD5363,HabiNest Curtain Model 363,Livora,Bedding & Furnishings,Curtain,Wood,2987.9,5592.14,6430.96,1
PROD5364,Livora Sofa Model 364,AuraHome,Furniture,Sofa,Plastic,10563.67,21782.39,25049.75,0
PROD5365,CasaAura Dining Desk Model 365,Roomify,Furniture,Dining Table,Glass,4824.59,7606.56,8747.54,3
PROD5366,HabiNest Ironing Board Model 366,Zenvilla,Home Utility,Ironing Board,Wood,9452,13503.22,15528.7,1
PROD5367,HabiNest Study Desk Model 367,CasaAura,Furniture,Study Table,Metal,11187.19,20036.73,23042.24,2
PROD5368,Livora Pillow Model 368,IndiCasa,Bedding & Furnishings,Pillow,Wood,5500.82,10294.98,11839.23,3
PROD5369,Livora Wardrobe Model 369,HabiNest,Furniture,Wardrobe,Wood,9689.21,21403.32,24613.82,1
PROD5370,CasaNova Desk Lamp Model 370,Roomify,Lighting,Table Lamp,Plastic,18886.01,29583.41,34020.92,2
PROD5371,BharatLiving Plastic Box Model 371,Nestora,Storage & Organisation,Plastic Box,Glass,2183.65,3708.92,4265.26,3
PROD5372,HomeSphere Curtain Model 372,Roomify,Bedding & Furnishings,Curtain,Plastic,19175.34,45117.07,51884.63,2
PROD5373,BharatLiving Desk Lamp Model 373,DesiCraft,Lighting,Table Lamp,Wood,9458.11,13439.92,15455.91,3
PROD5374,Zenvilla Dinnerware Model 374,Nestora,Kitchen & Dining,Dinnerware,Wood,10950.05,18811.92,21633.71,3
PROD5375,CasaAura Storage Container Model 375,CasaAura,Kitchen & Dining,Storage Container,Metal,12737.99,19723.63,22682.17,3
PROD5376,CasaNova Step Ladder Model 376,Zenvilla,Home Utility,Step Ladder,Metal,12006.95,24192.79,27821.71,0
PROD5377,UrbanNest Cookware Set Model 377,DesiCraft,Kitchen & Dining,Cookware Set,Glass,8259.92,15100.58,17365.67,1
PROD5378,HomeSphere Doormat Model 378,Roomify,Home Utility,Doormat,Wood,12430.35,28848.44,33175.71,1
PROD5379,InHome Modular Shelf Model 379,IndiCasa,Storage & Organisation,Modular Shelf,Plastic,5823.65,13289.89,15283.37,0
PROD5380,VastuLiving Sofa Model 380,AuraHome,Furniture,Sofa,Wood,5716.44,9856.48,11334.95,0
PROD5381,CasaAura Mirror Model 381,HabiNest,Home Decor,Mirror,Plastic,16502.93,29386.16,33794.08,0
PROD5382,VastuLiving Wardrobe Model 382,Nestora,Furniture,Wardrobe,Glass,19310.51,44009.27,50610.66,2
PROD5383,VastuLiving Floor Lamp Model 383,CasaNova,Lighting,Floor Lamp,Plastic,17854.48,37792.75,43461.66,0
PROD5384,CasaAura Mirror Model 384,Livora,Home Decor,Mirror,Fabric,15362.69,29672.54,34123.42,0
PROD5385,CasaAura Sofa Model 385,BharatLiving,Furniture,Sofa,Metal,6813.02,15835.31,18210.61,0
PROD5386,Livora Ironing Board Model 386,Livora,Home Utility,Ironing Board,Wood,4833.33,7006.54,8057.52,0
PROD5387,InHome Decor Accents Model 387,VastuLiving,Home Decor,Decor Accents,Plastic,8939.01,13839.18,15915.06,0
PROD5388,SpaceCraft Ironing Board Model 388,AuraHome,Home Utility,Ironing Board,Metal,11066.75,17518.64,20146.44,3
PROD5389,HomeSphere Storage Container Model 389,Zenvilla,Kitchen & Dining,Storage Container,Glass,3228.91,6115.29,7032.58,3
PROD5390,BharatLiving Dining Desk Model 390,Zenvilla,Furniture,Dining Table,Plastic,8242.85,16467.44,18937.56,1
PROD5391,SpaceCraft Decor Accents Model 391,CasaNova,Home Decor,Decor Accents,Metal,14114.16,32980.75,37927.86,3
PROD5392,UrbanNest Curtain Model 392,SpaceCraft,Bedding & Furnishings,Curtain,Metal,9755.04,20648.73,23746.04,0
PROD5393,Zenvilla Comforter Model 393,HabiNest,Bedding & Furnishings,Comforter,Plastic,3313.18,5958.43,6852.19,0
PROD5394,Furnivo Pillow Model 394,VastuLiving,Bedding & Furnishings,Pillow,Fabric,4636.11,10552.43,12135.29,1
PROD5395,DesiCraft Cookware Set Model 395,Zenvilla,Kitchen & Dining,Cookware Set,Plastic,9833.93,16421.07,18884.23,3
PROD5396,HabiNest Doormat Model 396,Livora,Home Utility,Doormat,Fabric,15569.83,34923.8,40162.37,3
PROD5397,Furnivo Bed Model 397,Livora,Furniture,Bed,Glass,5509.84,12174.43,14000.59,1
PROD5398,Roomify Decor Accents Model 398,DesiCraft,Home Decor,Decor Accents,Metal,11214.03,25586.47,29424.44,3
PROD5399,Nestora Dinnerware Model 399,Decoria,Kitchen & Dining,Dinnerware,Fabric,7063.75,16565.47,19050.29,3
PROD5400,Nestora Comforter Model 400,DesiCraft,Bedding & Furnishings,Comforter,Plastic,4662.64,9126.08,10494.99,3
PROD5401,Roomify Bed Model 401,Decoria,Furniture,Bed,Glass,17462.15,41872.65,48153.55,3
PROD5402,InHome Ironing Board Model 402,BharatLiving,Home Utility,Ironing Board,Wood,15483.38,36825.88,42349.76,2
PROD5403,CasaNova Decor Accents Model 403,VastuLiving,Home Decor,Decor Accents,Wood,12385.08,22050.95,25358.59,1
PROD5404,BharatLiving Pillow Model 404,SpaceCraft,Bedding & Furnishings,Pillow,Plastic,10275.78,23989.13,27587.5,0
PROD5405,Decoria Modular Shelf Model 405,Decoria,Storage & Organisation,Modular Shelf,Fabric,7825.08,11824.06,13597.67,0
PROD5406,DesiCraft Modular Shelf Model 406,IndiCasa,Storage & Organisation,Modular Shelf,Glass,19686.3,36100.17,41515.2,2
PROD5407,AuraHome Dinnerware Model 407,DesiCraft,Kitchen & Dining,Dinnerware,Metal,3273.04,4718.82,5426.64,3
PROD5408,CasaAura Dining Desk Model 408,Decoria,Furniture,Dining Table,Metal,4348.08,6224.7,7158.4,1
PROD5409,HomeSphere Modular Shelf Model 409,IndiCasa,Storage & Organisation,Modular Shelf,Glass,8823.9,20428.57,23492.86,0
PROD5410,Livora Plastic Box Model 410,Furnivo,Storage & Organisation,Plastic Box,Metal,19610.42,35427.55,40741.68,0
PROD5411,InHome Storage Cabinet Model 411,BharatLiving,Storage & Organisation,Storage Cabinet,Wood,14639.38,27742.98,31904.43,2
PROD5412,Roomify Pillow Model 412,SpaceCraft,Bedding & Furnishings,Pillow,Plastic,15126.2,34401.09,39561.25,1
