Customer_ID,Customer_Name,Segment,Gender,City_Tier,Loyalty_Tier
CUST100429,Elizabeth Rodriguez,Corporate,Female,Tier 2,Silver
CUST100430,John Brown,Corporate,Male,Tier 1,Platinum
CUST100431,Jessica Smith,Corporate,Female,Tier 2,Gold
CUST100432,Joseph Taylor,Corporate,Male,Tier 3,Gold
CUST100433,Jennifer Johnson,Corporate,Female,Tier 2,Platinum
CUST100434,William Johnson,Corporate,Male,Tier 1,Gold
CUST100435,Karen Brown,Home Office,Male,Tier 2,Platinum
CUST100436,Linda Martinez,Home Office,Female,Tier 1,Platinum
CUST100437,William Rodriguez,Corporate,Male,Tier 1,Silver
CUST100438,Thomas Davis,Corporate,Male,Tier 1,Gold
CUST100439,Patricia Gonzalez,Home Office,Male,Tier 3,Platinum
CUST100440,Barbara Wilson,Home Office,Male,Tier 2,Silver
CUST100441,Jessica Williams,Home Office,Male,Tier 1,Gold
CUST100442,Robert Garcia,Corporate,Female,Tier 3,Silver
CUST100443,David Williams,Consumer,Male,Tier 1,Silver
CUST100444,Patricia Thomas,Consumer,Female,Tier 2,Platinum
CUST100445,Barbara Davis,Consumer,Male,Tier 3,Gold
CUST100446,Richard Davis,Consumer,Male,Tier 1,Silver
CUST100447,Sarah Hernandez,Corporate,Female,Tier 1,Platinum
CUST100448,Barbara Martinez,Consumer,Female,Tier 1,Platinum
CUST100449,David Garcia,Home Office,Female,Tier 2,Silver
CUST100450,William Hernandez,Home Office,Female,Tier 3,Silver
CUST100451,Patricia Brown,Consumer,Female,Tier 3,Platinum
CUST100452,Barbara Lopez,Home Office,Male,Tier 3,Silver
CUST100453,Elizabeth Taylor,Corporate,Female,Tier 1,Silver
CUST100454,James Moore,Consumer,Female,Tier 3,Gold
CUST100455,Linda Smith,Consumer,Male,Tier 1,Platinum
CUST100456,Thomas Jones,Corporate,Male,Tier 2,Silver
CUST100457,Sarah Moore,Home Office,Female,Tier 3,Platinum
CUST100458,David Johnson,Corporate,Female,Tier 1,Gold
CUST100459,Jessica Williams,Corporate,Female,Tier 3,Platinum
CUST100460,Barbara Davis,Home Office,Male,Tier 3,Platinum
CUST100461,Linda Smith,Corporate,Female,Tier 2,Platinum
CUST100462,Sarah Davis,Home Office,Male,Tier 3,Gold
CUST100463,Elizabeth Moore,Home Office,Male,Tier 2,Gold
CUST100464,Richard Martin,Corporate,Male,Tier 3,Platinum
CUST100465,Sarah Jones,Home Office,Male,Tier 3,Platinum
CUST100466,Robert Rodriguez,Corporate,Female,Tier 3,Gold
CUST100467,Robert Hernandez,Home Office,Male,Tier 3,Silver
CUST100468,Elizabeth Miller,Consumer,Male,Tier 3,Gold
CUST100469,Jennifer Williams,Home Office,Female,Tier 3,Platinum
CUST100470,Jennifer Johnson,Home Office,Male,Tier 2,Silver
CUST100471,Robert Smith,Corporate,Female,Tier 2,Silver
CUST100472,Thomas Jackson,Home Office,Male,Tier 1,Silver
CUST100473,Robert Johnson,Consumer,Female,Tier 3,Gold
CUST100474,Elizabeth Williams,Consumer,Male,Tier 2,Gold
CUST100475,Elizabeth Gonzalez,Home Office,Male,Tier 3,Gold
CUST100476,Susan Rodriguez,Home Office,Female,Tier 3,Gold
CUST100477,James Garcia,Consumer,Male,Tier 2,Platinum
CUST100478,Jennifer Jackson,Corporate,Male,Tier 3,Silver
CUST100479,David Thomas,Consumer,Female,Tier 2,Platinum
CUST100480,Thomas Gonzalez,Consumer,Male,Tier 2,Gold
CUST100481,Karen Taylor,Home Office,Male,Tier 1,Gold
CUST100482,Richard Thomas,Home Office,Female,Tier 1,Platinum
CUST100483,Jessica Anderson,Consumer,Female,Tier 1,Silver
CUST100484,Jessica Taylor,Corporate,Female,Tier 1,Silver
CUST100485,Sarah Martinez,Consumer,Female,Tier 3,Gold
CUST100486,Michael Wilson,Consumer,Female,Tier 3,Gold
CUST100487,Sarah Gonzalez,Corporate,Male,Tier 1,Gold
CUST100488,Joseph Thomas,Consumer,Female,Tier 2,Gold
CUST100489,Jennifer Moore,Consumer,Male,Tier 2,Silver
CUST100490,James Williams,Home Office,Female,Tier 2,Platinum
CUST100491,Michael Moore,Corporate,Male,Tier 2,Silver
CUST100492,David Moore,Home Office,Male,Tier 3,Platinum
CUST100493,Thomas Thomas,Home Office,Female,Tier 2,Gold
CUST100494,Mary Jones,Corporate,Male,Tier 2,Gold
CUST100495,Patricia Rodriguez,Corporate,Male,Tier 1,Platinum
CUST100496,Mary Jones,Consumer,Female,Tier 2,Gold
CUST100497,Sarah Wilson,Home Office,Female,Tier 3,Silver
CUST100498,William Garcia,Corporate,Female,Tier 2,Gold
CUST100499,David Davis,Home Office,Female,Tier 2,Gold
CUST100500,Thomas Smith,Home Office,Male,Tier 3,Gold
CUST100501,Sarah Taylor,Corporate,Male,Tier 1,Gold
CUST100502,Charles Miller,Consumer,Male,Tier 3,Silver
CUST100503,Michael Jackson,Home Office,Male,Tier 1,Platinum
CUST100504,Jennifer Martinez,Corporate,Male,Tier 2,Gold
CUST100505,Thomas Wilson,Consumer,Male,Tier 1,Gold
CUST100506,Thomas Davis,Home Office,Female,Tier 1,Silver
CUST100507,Charles Rodriguez,Corporate,Male,Tier 1,Silver
CUST100508,William Lopez,Home Office,Male,Tier 2,Silver
CUST100509,Joseph Martinez,Corporate,Male,Tier 1,Gold
CUST100510,William Jones,Corporate,Female,Tier 1,Platinum
CUST100511,Michael Wilson,Home Office,Female,Tier 2,Silver
CUST100512,Mary Rodriguez,Home Office,Female,Tier 3,Silver
CUST100513,Patricia Martinez,Corporate,Female,Tier 3,Silver
CUST100514,Barbara Smith,Consumer,Male,Tier 3,Platinum
CUST100515,Mary Rodriguez,Home Office,Male,Tier 2,Gold
CUST100516,James Moore,Corporate,Male,Tier 2,Gold
CUST100517,Sarah Miller,Corporate,Female,Tier 3,Gold
CUST100518,Robert Johnson,Consumer,Male,Tier 1,Silver
CUST100519,Patricia Garcia,Consumer,Male,Tier 3,Gold
CUST100520,John Thomas,Consumer,Male,Tier 2,Silver
CUST100521,Sarah Martin,Home Office,Female,Tier 1,Platinum
CUST100522,Robert Thomas,Corporate,Female,Tier 1,Platinum
CUST100523,Patricia Miller,Corporate,Female,Tier 2,Gold
CUST100524,Thomas Anderson,Corporate,Male,Tier 1,Silver
CUST100525,Barbara Williams,Consumer,Male,Tier 3,Silver
CUST100526,Jennifer Moore,Corporate,Male,Tier 2,Gold
CUST100527,Karen Taylor,Home Office,Male,Tier 2,Platinum
CUST100528,Robert Taylor,Consumer,Female,Tier 2,Platinum
CUST100529,Karen Lopez,Consumer,Male,Tier 2,Platinum
CUST100530,Jessica Davis,Consumer,Female,Tier 1,Platinum
CUST100531,Mary Brown,Consumer,Male,Tier 2,Platinum
CUST100532,James Brown,Home Office,Female,Tier 2,Gold
CUST100533,Charles Jones,Corporate,Male,Tier 1,Gold
CUST100534,Elizabeth Martinez,Home Office,Male,Tier 2,Gold
CUST100535,Jennifer Brown,Corporate,Female,Tier 1,Platinum
CUST100536,Charles Martinez,Home Office,Female,Tier 1,Platinum
CUST100537,Sarah Lopez,Consumer,Male,Tier 2,Gold
CUST100538,James Wilson,Consumer,Male,Tier 3,Gold
CUST100539,John Johnson,Home Office,Male,Tier 2,Platinum
CUST100540,Robert Martin,Home Office,Female,Tier 3,Silver
CUST100541,Robert Brown,Corporate,Male,Tier 1,Gold
CUST100542,John Anderson,Home Office,Female,Tier 3,Platinum
CUST100543,William Martin,Home Office,Male,Tier 2,Platinum
CUST100544,Patricia Jones,Corporate,Male,Tier 2,Gold
CUST100545,Sarah Taylor,Corporate,Male,Tier 3,Silver
CUST100546,Michael Smith,Corporate,Male,Tier 2,Platinum
CUST100547,Jessica Martin,Home Office,Female,Tier 3,Gold
CUST100548,William Rodriguez,Corporate,Female,Tier 1,Platinum
CUST100549,John Taylor,Consumer,Male,Tier 3,Platinum
CUST100550,Joseph Jones,Consumer,Male,Tier 3,Platinum
CUST100551,Charles Hernandez,Consumer,Male,Tier 3,Platinum
CUST100552,David Lopez,Home Office,Female,Tier 3,Silver
CUST100553,James Jackson,Consumer,Male,Tier 1,Gold
CUST100554,James Brown,Home Office,Female,Tier 1,Gold
CUST100555,Jessica Anderson,Home Office,Female,Tier 1,Gold
CUST100556,James Moore,Consumer,Female,Tier 3,Gold
CUST100557,Barbara Martinez,Corporate,Female,Tier 1,Gold
CUST100558,Patricia Martin,Home Office,Male,Tier 2,Silver
CUST100559,Karen Brown,Consumer,Male,Tier 1,Platinum
CUST100560,Patricia Rodriguez,Home Office,Female,Tier 3,Platinum
CUST100561,Karen Gonzalez,Corporate,Male,Tier 2,Gold
CUST100562,Mary Rodriguez,Corporate,Male,Tier 3,Platinum
CUST100563,Michael Miller,Consumer,Male,Tier 2,Platinum
CUST100564,Sarah Brown,Home Office,Female,Tier 3,Platinum
CUST100565,Robert Moore,Home Office,Male,Tier 3,Gold
CUST100566,Jennifer Martin,Home Office,Male,Tier 2,Gold
CUST100567,Charles Miller,Home Office,Male,Tier 1,Silver
CUST100568,Richard Jones,Consumer,Male,Tier 2,Gold
CUST100569,Charles Johnson,Corporate,Male,Tier 2,Silver
CUST100570,Michael Davis,Consumer,Male,Tier 2,Gold
CUST100571,Susan Lopez,Home Office,Male,Tier 2,Platinum
CUST100572,Barbara Jackson,Home Office,Male,Tier 2,Silver
CUST100573,Susan Jones,Corporate,Male,Tier 3,Silver
CUST100574,Thomas Brown,Home Office,Male,Tier 3,Silver
CUST100575,Barbara Brown,Consumer,Female,Tier 1,Gold
CUST100576,Barbara Hernandez,Consumer,Male,Tier 1,Silver
CUST100577,Patricia Anderson,Corporate,Female,Tier 2,Gold
CUST100578,Jessica Martinez,Consumer,Male,Tier 1,Silver
CUST100579,Charles Jones,Consumer,Female,Tier 1,Gold
CUST100580,Thomas Smith,Consumer,Female,Tier 2,Silver
CUST100581,Patricia Gonzalez,Consumer,Male,Tier 3,Platinum
CUST100582,Jessica Smith,Home Office,Female,Tier 3,Platinum
CUST100583,John Martin,Consumer,Female,Tier 1,Silver
CUST100584,Richard Moore,Corporate,Female,Tier 3,Gold
CUST100585,Elizabeth Martin,Corporate,Male,Tier 3,Gold
CUST100586,Linda Thomas,Consumer,Female,Tier 1,Gold
CUST100587,Mary Williams,Corporate,Female,Tier 2,Platinum
CUST100588,Thomas Williams,Consumer,Male,Tier 1,Platinum
CUST100589,Charles Martinez,Corporate,Female,Tier 1,Platinum
CUST100590,Thomas Garcia,Corporate,Female,Tier 1,Gold
CUST100591,Linda Jones,Consumer,Female,Tier 2,Gold
CUST100592,Richard Smith,Consumer,Male,Tier 2,Gold
CUST100593,Mary Johnson,Home Office,Female,Tier 2,Silver
CUST100594,Mary Thomas,Consumer,Male,Tier 2,Silver
CUST100595,Michael Jackson,Consumer,Female,Tier 1,Silver
CUST100596,Elizabeth Lopez,Home Office,Female,Tier 3,Platinum
CUST100597,Linda Martin,Consumer,Female,Tier 1,Platinum
CUST100598,Charles Williams,Consumer,Female,Tier 2,Gold
CUST100599,Charles Brown,Home Office,Male,Tier 3,Silver
CUST100600,Joseph Lopez,Consumer,Female,Tier 1,Gold
CUST100601,Barbara Anderson,Consumer,Male,Tier 3,Silver
CUST100602,Elizabeth Jackson,Home Office,Female,Tier 2,Silver
CUST100603,Mary Hernandez,Home Office,Male,Tier 3,Gold
CUST100604,Karen Moore,Corporate,Female,Tier 3,Gold
CUST100605,David Taylor,Consumer,Female,Tier 2,Silver
CUST100606,Richard Rodriguez,Corporate,Male,Tier 3,Silver
CUST100607,Susan Garcia,Corporate,Male,Tier 1,Platinum
CUST100608,Richard Thomas,Home Office,Male,Tier 3,Gold
CUST100609,David Smith,Consumer,Male,Tier 1,Gold
CUST100610,Richard Lopez,Consumer,Female,Tier 3,Gold
CUST100611,Karen Williams,Home Office,Male,Tier 3,Gold
CUST100612,William Thomas,Corporate,Male,Tier 2,Silver
CUST100613,Barbara Gonzalez,Home Office,Male,Tier 2,Platinum
CUST100614,David Miller,Consumer,Female,Tier 1,Gold
CUST100615,Barbara Davis,Home Office,Female,Tier 2,Silver
CUST100616,Michael Hernandez,Consumer,Female,Tier 2,Silver
CUST100617,Thomas Brown,Corporate,Female,Tier 2,Silver
CUST100618,John Taylor,Consumer,Male,Tier 2,Silver
CUST100619,Richard Smith,Corporate,Female,Tier 2,Silver
CUST100620,Michael Johnson,Corporate,Male,Tier 1,Gold
CUST100621,Jennifer Moore,Consumer,Female,Tier 1,Gold
CUST100622,Barbara Anderson,Consumer,Male,Tier 2,Platinum
CUST100623,Sarah Taylor,Corporate,Male,Tier 2,Gold
CUST100624,Thomas Anderson,Home Office,Male,Tier 1,Silver
CUST100625,Charles Anderson,Consumer,Male,Tier 3,Platinum
CUST100626,Robert Gonzalez,Corporate,Male,Tier 1,Silver
CUST100627,Susan Thomas,Corporate,Female,Tier 3,Silver
CUST100628,Jennifer Brown,Home Office,Male,Tier 2,Gold
CUST100629,Karen Davis,Consumer,Male,Tier 2,Silver
CUST100630,Michael Williams,Corporate,Male,Tier 1,Gold
CUST100631,Richard Jackson,Home Office,Male,Tier 2,Silver
CUST100632,Sarah Rodriguez,Corporate,Female,Tier 3,Platinum
CUST100633,Charles Garcia,Consumer,Female,Tier 3,Silver
CUST100634,Charles Lopez,Home Office,Male,Tier 1,Gold
CUST100635,Elizabeth Brown,Corporate,Male,Tier 3,Silver
CUST100636,Karen Miller,Home Office,Male,Tier 1,Gold
CUST100637,William Anderson,Consumer,Male,Tier 1,Gold
CUST100638,Karen Anderson,Home Office,Female,Tier 3,Platinum
CUST100639,David Hernandez,Consumer,Female,Tier 3,Gold
CUST100640,John Jones,Corporate,Male,Tier 3,Platinum
CUST100641,Michael Garcia,Consumer,Male,Tier 3,Platinum
CUST100642,Elizabeth Hernandez,Corporate,Male,Tier 3,Silver
CUST100643,Barbara Martin,Corporate,Male,Tier 3,Platinum
CUST100644,Karen Thomas,Consumer,Male,Tier 3,Gold
CUST100645,Sarah Martin,Corporate,Female,Tier 2,Gold
CUST100646,Linda Davis,Home Office,Female,Tier 1,Platinum
CUST100647,David Brown,Corporate,Male,Tier 1,Silver
CUST100648,Joseph Brown,Consumer,Female,Tier 3,Platinum
CUST100649,Patricia Rodriguez,Home Office,Female,Tier 1,Platinum
CUST100650,Richard Moore,Home Office,Female,Tier 3,Gold
CUST100651,Patricia Wilson,Corporate,Male,Tier 2,Silver
CUST100652,Barbara Thomas,Corporate,Female,Tier 1,Silver
CUST100653,Patricia Smith,Consumer,Female,Tier 1,Silver
CUST100654,Joseph Brown,Home Office,Male,Tier 2,Silver
CUST100655,William Brown,Consumer,Female,Tier 2,Gold
CUST100656,Richard Brown,Corporate,Male,Tier 2,Silver
CUST100657,John Garcia,Home Office,Female,Tier 1,Silver
CUST100658,Richard Williams,Consumer,Male,Tier 1,Silver
CUST100659,David Davis,Consumer,Male,Tier 2,Gold
CUST100660,Richard Johnson,Consumer,Female,Tier 2,Gold
CUST100661,Elizabeth Taylor,Consumer,Female,Tier 2,Silver
CUST100662,John Smith,Consumer,Male,Tier 2,Gold
CUST100663,Charles Hernandez,Home Office,Male,Tier 2,Platinum
CUST100664,Charles Thomas,Consumer,Female,Tier 3,Silver
CUST100665,Sarah Wilson,Home Office,Female,Tier 2,Gold
CUST100666,Barbara Johnson,Consumer,Female,Tier 3,Silver
CUST100667,Linda Smith,Corporate,Female,Tier 1,Silver
CUST100668,Mary Martinez,Corporate,Male,Tier 1,Gold
CUST100669,Michael Lopez,Consumer,Male,Tier 3,Platinum
CUST100670,Jessica Martinez,Corporate,Male,Tier 2,Silver
CUST100671,Jennifer Jackson,Home Office,Female,Tier 1,Platinum
CUST100672,Jessica Anderson,Consumer,Female,Tier 2,Gold
CUST100673,Linda Martinez,Home Office,Male,Tier 2,Silver
CUST100674,Sarah Hernandez,Consumer,Male,Tier 3,Gold
CUST100675,Jessica Smith,Corporate,Male,Tier 1,Gold
CUST100676,Sarah Davis,Home Office,Male,Tier 1,Gold
CUST100677,William Brown,Corporate,Male,Tier 3,Gold
CUST100678,Thomas Taylor,Corporate,Male,Tier 2,Silver
CUST100679,Linda Smith,Consumer,Female,Tier 2,Platinum
CUST100680,David Wilson,Home Office,Male,Tier 1,Platinum
CUST100681,Charles Jones,Corporate,Male,Tier 3,Silver
CUST100682,Barbara Davis,Consumer,Male,Tier 3,Silver
CUST100683,Richard Wilson,Consumer,Male,Tier 2,Platinum
CUST100684,Linda Jones,Consumer,Male,Tier 2,Platinum
CUST100685,Richard Taylor,Corporate,Male,Tier 3,Silver
CUST100686,Jessica Martin,Consumer,Male,Tier 1,Gold
CUST100687,Robert Thomas,Home Office,Female,Tier 2,Silver
CUST100688,David Williams,Home Office,Male,Tier 3,Platinum
CUST100689,Jennifer Rodriguez,Corporate,Female,Tier 3,Gold
CUST100690,Barbara Brown,Home Office,Female,Tier 3,Platinum
CUST100691,Elizabeth Martin,Consumer,Female,Tier 1,Gold
CUST100692,Susan Rodriguez,Corporate,Male,Tier 2,Platinum
CUST100693,Jessica Gonzalez,Consumer,Male,Tier 2,Gold
CUST100694,Charles Brown,Corporate,Male,Tier 2,Silver
CUST100695,John Williams,Corporate,Male,Tier 1,Silver
CUST100696,John Brown,Consumer,Male,Tier 2,Gold
CUST100697,Susan Anderson,Home Office,Male,Tier 2,Gold
CUST100698,John Wilson,Home Office,Male,Tier 2,Silver
CUST100699,Robert Thomas,Corporate,Male,Tier 2,Silver
CUST100700,John Rodriguez,Consumer,Male,Tier 1,Gold
CUST100701,Jessica Davis,Consumer,Male,Tier 3,Gold
CUST100702,James Rodriguez,Corporate,Female,Tier 3,Silver
CUST100703,Joseph Thomas,Home Office,Male,Tier 2,Platinum
CUST100704,Jennifer Martinez,Consumer,Male,Tier 2,Silver
CUST100705,Jessica Brown,Home Office,Male,Tier 2,Gold
CUST100706,Elizabeth Jones,Home Office,Female,Tier 1,Gold
CUST100707,Jennifer Taylor,Corporate,Male,Tier 2,Platinum
CUST100708,Barbara Anderson,Corporate,Male,Tier 1,Silver
CUST100709,Elizabeth Brown,Home Office,Female,Tier 2,Gold
CUST100710,John Lopez,Consumer,Male,Tier 2,Silver
CUST100711,Linda Martin,Consumer,Female,Tier 3,Gold
CUST100712,Linda Hernandez,Corporate,Female,Tier 2,Platinum
CUST100713,James Johnson,Home Office,Female,Tier 1,Silver
CUST100714,Jessica Martinez,Consumer,Female,Tier 3,Silver
CUST100715,Barbara Brown,Consumer,Male,Tier 1,Platinum
CUST100716,James Lopez,Corporate,Female,Tier 3,Gold
CUST100717,John Smith,Home Office,Female,Tier 1,Gold
CUST100718,Susan Smith,Consumer,Male,Tier 3,Silver
CUST100719,Susan Gonzalez,Corporate,Male,Tier 1,Platinum
CUST100720,Barbara Smith,Consumer,Male,Tier 1,Silver
CUST100721,Patricia Gonzalez,Consumer,Female,Tier 2,Silver
CUST100722,John Davis,Consumer,Male,Tier 3,Gold
CUST100723,David Martin,Corporate,Female,Tier 3,Gold
CUST100724,Richard Hernandez,Home Office,Female,Tier 2,Gold
CUST100725,Richard Taylor,Corporate,Male,Tier 1,Gold
CUST100726,Charles Hernandez,Home Office,Male,Tier 1,Gold
CUST100727,Jessica Brown,Consumer,Male,Tier 3,Platinum
CUST100728,Joseph Jones,Home Office,Male,Tier 1,Silver
CUST100729,Patricia Martinez,Consumer,Male,Tier 3,Platinum
CUST100730,Linda Garcia,Consumer,Male,Tier 3,Silver
CUST100731,William Johnson,Corporate,Female,Tier 1,Gold
CUST100732,Michael Wilson,Consumer,Female,Tier 1,Platinum
CUST100733,Patricia Wilson,Corporate,Male,Tier 1,Silver
CUST100734,Sarah Davis,Home Office,Female,Tier 2,Gold
CUST100735,Joseph Wilson,Home Office,Female,Tier 3,Gold
CUST100736,John Wilson,Consumer,Female,Tier 1,Platinum
CUST100737,Barbara Davis,Corporate,Female,Tier 2,Platinum
CUST100738,Barbara Martinez,Consumer,Female,Tier 1,Platinum
CUST100739,Richard Hernandez,Corporate,Female,Tier 3,Gold
CUST100740,Linda Taylor,Corporate,Male,Tier 2,Silver
CUST100741,Joseph Wilson,Corporate,Male,Tier 3,Silver
CUST100742,William Thomas,Home Office,Male,Tier 1,Platinum
CUST100743,Joseph Davis,Corporate,Female,Tier 1,Silver
CUST100744,Sarah Moore,Home Office,Male,Tier 1,Gold
CUST100745,Elizabeth Thomas,Corporate,Male,Tier 2,Silver
CUST100746,Susan Lopez,Home Office,Male,Tier 2,Gold
CUST100747,Joseph Garcia,Home Office,Female,Tier 2,Platinum
CUST100748,Thomas Miller,Home Office,Male,Tier 2,Silver
CUST100749,David Miller,Consumer,Female,Tier 1,Gold
CUST100750,David Thomas,Corporate,Male,Tier 1,Platinum
CUST100751,Mary Thomas,Consumer,Male,Tier 1,Platinum
CUST100752,Jessica Wilson,Corporate,Male,Tier 2,Platinum
CUST100753,Thomas Anderson,Corporate,Female,Tier 2,Platinum
CUST100754,Sarah Hernandez,Consumer,Female,Tier 1,Silver
CUST100755,Susan Martinez,Home Office,Female,Tier 1,Gold
CUST100756,Thomas Williams,Corporate,Female,Tier 2,Silver
CUST100757,Susan Wilson,Home Office,Female,Tier 3,Gold
CUST100758,Richard Anderson,Consumer,Male,Tier 1,Platinum
CUST100759,Robert Anderson,Home Office,Male,Tier 1,Silver
CUST100760,James Hernandez,Corporate,Female,Tier 1,Platinum
CUST100761,David Gonzalez,Corporate,Female,Tier 2,Gold
CUST100762,Charles Garcia,Corporate,Male,Tier 1,Platinum
CUST100763,Karen Martinez,Consumer,Female,Tier 1,Silver
CUST100764,Karen Martin,Corporate,Male,Tier 1,Silver
CUST100765,James Martinez,Consumer,Female,Tier 1,Gold
CUST100766,Linda Martinez,Home Office,Male,Tier 1,Gold
CUST100767,Patricia Thomas,Corporate,Female,Tier 3,Silver
CUST100768,Joseph Thomas,Corporate,Female,Tier 3,Silver
CUST100769,Elizabeth Brown,Corporate,Male,Tier 1,Silver
CUST100770,Jessica Anderson,Home Office,Male,Tier 1,Silver
CUST100771,Patricia Smith,Corporate,Female,Tier 1,Gold
CUST100772,Sarah Davis,Consumer,Female,Tier 1,Silver
CUST100773,Karen Jackson,Home Office,Male,Tier 2,Gold
CUST100774,Michael Martin,Home Office,Female,Tier 2,Silver
CUST100775,John Davis,Home Office,Male,Tier 2,Silver
CUST100776,Patricia Garcia,Home Office,Male,Tier 3,Platinum
CUST100777,Susan Garcia,Home Office,Female,Tier 1,Platinum
CUST100778,Karen Wilson,Consumer,Male,Tier 2,Silver
CUST100779,Charles Moore,Home Office,Male,Tier 1,Gold
CUST100780,John Martin,Corporate,Female,Tier 1,Silver
CUST100781,Thomas Rodriguez,Home Office,Male,Tier 3,Platinum
CUST100782,Michael Lopez,Home Office,Male,Tier 3,Silver
CUST100783,Barbara Martinez,Home Office,Male,Tier 2,Platinum
CUST100784,Robert Lopez,Home Office,Male,Tier 2,Silver
CUST100785,Richard Davis,Home Office,Female,Tier 3,Silver
CUST100786,Linda Jones,Consumer,Male,Tier 3,Gold
CUST100787,Linda Martinez,Consumer,Female,Tier 1,Platinum
CUST100788,Linda Taylor,Home Office,Male,Tier 1,Platinum
CUST100789,Robert Smith,Consumer,Female,Tier 2,Platinum
CUST100790,Jennifer Moore,Corporate,Male,Tier 2,Gold
